SENSOR,Date,Time,LightRaw,LightCrrx,Light_int_10m,depth,old_date
12080,2021-07-15,23:30:00,0,0,0,deep,15/07/2021 
12080,2021-07-15,23:40:00,0,0,0,deep,15/07/2021 
12080,2021-07-15,23:50:00,0,0,0,deep,15/07/2021 
12080,2021-07-15,24:00:00,0,0,0,deep,15/07/2021 
12080,2021-07-16,0:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,0:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,0:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,0:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,0:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,1:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,1:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,1:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,1:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,1:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,1:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,2:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,2:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,2:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,2:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,2:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,2:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,3:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,3:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,3:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,3:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,3:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,3:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,4:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,4:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,4:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,4:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,4:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,4:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,5:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,5:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,5:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,5:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,5:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,5:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,6:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,6:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,6:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,6:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,6:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,6:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,7:00:00,1,0.2404,0.00014424,deep,16/07/2021 
12080,2021-07-16,7:10:00,2,0.4808,0.00028848,deep,16/07/2021 
12080,2021-07-16,7:20:00,4,0.9616,0.00057696,deep,16/07/2021 
12080,2021-07-16,7:30:00,7,1.6828,0.00100968,deep,16/07/2021 
12080,2021-07-16,7:40:00,10,2.404,0.0014424,deep,16/07/2021 
12080,2021-07-16,7:50:00,13,3.1252,0.00187512,deep,16/07/2021 
12080,2021-07-16,8:00:00,16,3.8464,0.00230784,deep,16/07/2021 
12080,2021-07-16,8:10:00,22,5.2888,0.00317328,deep,16/07/2021 
12080,2021-07-16,8:20:00,25,6.01,0.003606,deep,16/07/2021 
12080,2021-07-16,8:30:00,27,6.4908,0.00389448,deep,16/07/2021 
12080,2021-07-16,8:40:00,28,6.7312,0.00403872,deep,16/07/2021 
12080,2021-07-16,8:50:00,27,6.4908,0.00389448,deep,16/07/2021 
12080,2021-07-16,9:00:00,30,7.212,0.0043272,deep,16/07/2021 
12080,2021-07-16,9:10:00,35,8.414,0.0050484,deep,16/07/2021 
12080,2021-07-16,9:20:00,34,8.1736,0.00490416,deep,16/07/2021 
12080,2021-07-16,9:30:00,42,10.0968,0.00605808,deep,16/07/2021 
12080,2021-07-16,9:40:00,45,10.818,0.0064908,deep,16/07/2021 
12080,2021-07-16,9:50:00,49,11.7796,0.00706776,deep,16/07/2021 
12080,2021-07-16,10:00:00,51,12.2604,0.00735624,deep,16/07/2021 
12080,2021-07-16,10:10:00,57,13.7028,0.00822168,deep,16/07/2021 
12080,2021-07-16,10:20:00,58,13.9432,0.00836592,deep,16/07/2021 
12080,2021-07-16,10:30:00,62,14.9048,0.00894288,deep,16/07/2021 
12080,2021-07-16,10:40:00,66,15.8664,0.00951984,deep,16/07/2021 
12080,2021-07-16,10:50:00,68,16.3472,0.00980832,deep,16/07/2021 
12080,2021-07-16,11:00:00,72,17.3088,0.01038528,deep,16/07/2021 
12080,2021-07-16,11:10:00,74,17.7896,0.01067376,deep,16/07/2021 
12080,2021-07-16,11:20:00,77,18.5108,0.01110648,deep,16/07/2021 
12080,2021-07-16,11:30:00,81,19.4724,0.01168344,deep,16/07/2021 
12080,2021-07-16,11:40:00,81,19.4724,0.01168344,deep,16/07/2021 
12080,2021-07-16,11:50:00,87,20.9148,0.01254888,deep,16/07/2021 
12080,2021-07-16,12:00:00,89,21.3956,0.01283736,deep,16/07/2021 
12080,2021-07-16,12:10:00,90,21.636,0.0129816,deep,16/07/2021 
12080,2021-07-16,12:20:00,89,21.3956,0.01283736,deep,16/07/2021 
12080,2021-07-16,12:30:00,88,21.1552,0.01269312,deep,16/07/2021 
12080,2021-07-16,12:40:00,90,21.636,0.0129816,deep,16/07/2021 
12080,2021-07-16,12:50:00,89,21.3956,0.01283736,deep,16/07/2021 
12080,2021-07-16,13:00:00,88,21.1552,0.01269312,deep,16/07/2021 
12080,2021-07-16,13:10:00,87,20.9148,0.01254888,deep,16/07/2021 
12080,2021-07-16,13:20:00,87,20.9148,0.01254888,deep,16/07/2021 
12080,2021-07-16,13:30:00,85,20.434,0.0122604,deep,16/07/2021 
12080,2021-07-16,13:40:00,81,19.4724,0.01168344,deep,16/07/2021 
12080,2021-07-16,13:50:00,79,18.9916,0.01139496,deep,16/07/2021 
12080,2021-07-16,14:00:00,78,18.7512,0.01125072,deep,16/07/2021 
12080,2021-07-16,14:10:00,78,18.7512,0.01125072,deep,16/07/2021 
12080,2021-07-16,14:20:00,78,18.7512,0.01125072,deep,16/07/2021 
12080,2021-07-16,14:30:00,78,18.7512,0.01125072,deep,16/07/2021 
12080,2021-07-16,14:40:00,70,16.828,0.0100968,deep,16/07/2021 
12080,2021-07-16,14:50:00,69,16.5876,0.00995256,deep,16/07/2021 
12080,2021-07-16,15:00:00,60,14.424,0.0086544,deep,16/07/2021 
12080,2021-07-16,15:10:00,55,13.222,0.0079332,deep,16/07/2021 
12080,2021-07-16,15:20:00,51,12.2604,0.00735624,deep,16/07/2021 
12080,2021-07-16,15:30:00,48,11.5392,0.00692352,deep,16/07/2021 
12080,2021-07-16,15:40:00,46,11.0584,0.00663504,deep,16/07/2021 
12080,2021-07-16,15:50:00,44,10.5776,0.00634656,deep,16/07/2021 
12080,2021-07-16,16:00:00,43,10.3372,0.00620232,deep,16/07/2021 
12080,2021-07-16,16:10:00,41,9.8564,0.00591384,deep,16/07/2021 
12080,2021-07-16,16:20:00,39,9.3756,0.00562536,deep,16/07/2021 
12080,2021-07-16,16:30:00,34,8.1736,0.00490416,deep,16/07/2021 
12080,2021-07-16,16:40:00,29,6.9716,0.00418296,deep,16/07/2021 
12080,2021-07-16,16:50:00,25,6.01,0.003606,deep,16/07/2021 
12080,2021-07-16,17:00:00,21,5.0484,0.00302904,deep,16/07/2021 
12080,2021-07-16,17:10:00,17,4.0868,0.00245208,deep,16/07/2021 
12080,2021-07-16,17:20:00,15,3.606,0.0021636,deep,16/07/2021 
12080,2021-07-16,17:30:00,11,2.6444,0.00158664,deep,16/07/2021 
12080,2021-07-16,17:40:00,9,2.1636,0.00129816,deep,16/07/2021 
12080,2021-07-16,17:50:00,8,1.9232,0.00115392,deep,16/07/2021 
12080,2021-07-16,18:00:00,5,1.202,0.0007212,deep,16/07/2021 
12080,2021-07-16,18:10:00,4,0.9616,0.00057696,deep,16/07/2021 
12080,2021-07-16,18:20:00,1,0.2404,0.00014424,deep,16/07/2021 
12080,2021-07-16,18:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,18:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,18:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,19:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,19:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,19:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,19:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,19:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,19:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,20:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,20:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,20:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,20:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,20:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,20:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,21:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,21:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,21:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,21:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,21:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,21:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,22:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,22:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,22:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,22:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,22:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,22:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,23:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,23:10:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,23:20:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,23:30:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,23:40:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,23:50:00,0,0,0,deep,16/07/2021 
12080,2021-07-16,24:00:00,0,0,0,deep,16/07/2021 
12080,2021-07-17,0:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,0:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,0:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,0:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,0:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,1:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,1:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,1:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,1:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,1:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,1:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,2:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,2:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,2:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,2:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,2:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,2:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,3:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,3:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,3:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,3:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,3:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,3:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,4:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,4:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,4:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,4:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,4:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,4:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,5:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,5:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,5:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,5:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,5:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,5:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,6:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,6:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,6:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,6:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,6:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,6:50:00,4,0.9616,0.00057696,deep,17/07/2021 
12080,2021-07-17,7:00:00,3,0.7212,0.00043272,deep,17/07/2021 
12080,2021-07-17,7:10:00,3,0.7212,0.00043272,deep,17/07/2021 
12080,2021-07-17,7:20:00,9,2.1636,0.00129816,deep,17/07/2021 
12080,2021-07-17,7:30:00,19,4.5676,0.00274056,deep,17/07/2021 
12080,2021-07-17,7:40:00,18,4.3272,0.00259632,deep,17/07/2021 
12080,2021-07-17,7:50:00,20,4.808,0.0028848,deep,17/07/2021 
12080,2021-07-17,8:00:00,23,5.5292,0.00331752,deep,17/07/2021 
12080,2021-07-17,8:10:00,27,6.4908,0.00389448,deep,17/07/2021 
12080,2021-07-17,8:20:00,31,7.4524,0.00447144,deep,17/07/2021 
12080,2021-07-17,8:30:00,34,8.1736,0.00490416,deep,17/07/2021 
12080,2021-07-17,8:40:00,41,9.8564,0.00591384,deep,17/07/2021 
12080,2021-07-17,8:50:00,45,10.818,0.0064908,deep,17/07/2021 
12080,2021-07-17,9:00:00,52,12.5008,0.00750048,deep,17/07/2021 
12080,2021-07-17,9:10:00,55,13.222,0.0079332,deep,17/07/2021 
12080,2021-07-17,9:20:00,62,14.9048,0.00894288,deep,17/07/2021 
12080,2021-07-17,9:30:00,69,16.5876,0.00995256,deep,17/07/2021 
12080,2021-07-17,9:40:00,76,18.2704,0.01096224,deep,17/07/2021 
12080,2021-07-17,9:50:00,82,19.7128,0.01182768,deep,17/07/2021 
12080,2021-07-17,10:00:00,90,21.636,0.0129816,deep,17/07/2021 
12080,2021-07-17,10:10:00,96,23.0784,0.01384704,deep,17/07/2021 
12080,2021-07-17,10:20:00,104,25.0016,0.01500096,deep,17/07/2021 
12080,2021-07-17,10:30:00,113,27.1652,0.01629912,deep,17/07/2021 
12080,2021-07-17,10:40:00,119,28.6076,0.01716456,deep,17/07/2021 
12080,2021-07-17,10:50:00,125,30.05,0.01803,deep,17/07/2021 
12080,2021-07-17,11:00:00,133,31.9732,0.01918392,deep,17/07/2021 
12080,2021-07-17,11:10:00,137,32.9348,0.01976088,deep,17/07/2021 
12080,2021-07-17,11:20:00,144,34.6176,0.02077056,deep,17/07/2021 
12080,2021-07-17,11:30:00,147,35.3388,0.02120328,deep,17/07/2021 
12080,2021-07-17,11:40:00,150,36.06,0.021636,deep,17/07/2021 
12080,2021-07-17,11:50:00,149,35.8196,0.02149176,deep,17/07/2021 
12080,2021-07-17,12:00:00,149,35.8196,0.02149176,deep,17/07/2021 
12080,2021-07-17,12:10:00,147,35.3388,0.02120328,deep,17/07/2021 
12080,2021-07-17,12:20:00,146,35.0984,0.02105904,deep,17/07/2021 
12080,2021-07-17,12:30:00,144,34.6176,0.02077056,deep,17/07/2021 
12080,2021-07-17,12:40:00,143,34.3772,0.02062632,deep,17/07/2021 
12080,2021-07-17,12:50:00,136,32.6944,0.01961664,deep,17/07/2021 
12080,2021-07-17,13:00:00,133,31.9732,0.01918392,deep,17/07/2021 
12080,2021-07-17,13:10:00,131,31.4924,0.01889544,deep,17/07/2021 
12080,2021-07-17,13:20:00,129,31.0116,0.01860696,deep,17/07/2021 
12080,2021-07-17,13:30:00,123,29.5692,0.01774152,deep,17/07/2021 
12080,2021-07-17,13:40:00,125,30.05,0.01803,deep,17/07/2021 
12080,2021-07-17,13:50:00,125,30.05,0.01803,deep,17/07/2021 
12080,2021-07-17,14:00:00,50,12.02,0.007212,deep,17/07/2021 
12080,2021-07-17,14:10:00,108,25.9632,0.01557792,deep,17/07/2021 
12080,2021-07-17,14:20:00,91,21.8764,0.01312584,deep,17/07/2021 
12080,2021-07-17,14:30:00,82,19.7128,0.01182768,deep,17/07/2021 
12080,2021-07-17,14:40:00,81,19.4724,0.01168344,deep,17/07/2021 
12080,2021-07-17,14:50:00,72,17.3088,0.01038528,deep,17/07/2021 
12080,2021-07-17,15:00:00,65,15.626,0.0093756,deep,17/07/2021 
12080,2021-07-17,15:10:00,60,14.424,0.0086544,deep,17/07/2021 
12080,2021-07-17,15:20:00,58,13.9432,0.00836592,deep,17/07/2021 
12080,2021-07-17,15:30:00,52,12.5008,0.00750048,deep,17/07/2021 
12080,2021-07-17,15:40:00,46,11.0584,0.00663504,deep,17/07/2021 
12080,2021-07-17,15:50:00,42,10.0968,0.00605808,deep,17/07/2021 
12080,2021-07-17,16:00:00,37,8.8948,0.00533688,deep,17/07/2021 
12080,2021-07-17,16:10:00,35,8.414,0.0050484,deep,17/07/2021 
12080,2021-07-17,16:20:00,31,7.4524,0.00447144,deep,17/07/2021 
12080,2021-07-17,16:30:00,25,6.01,0.003606,deep,17/07/2021 
12080,2021-07-17,16:40:00,16,3.8464,0.00230784,deep,17/07/2021 
12080,2021-07-17,16:50:00,8,1.9232,0.00115392,deep,17/07/2021 
12080,2021-07-17,17:00:00,8,1.9232,0.00115392,deep,17/07/2021 
12080,2021-07-17,17:10:00,9,2.1636,0.00129816,deep,17/07/2021 
12080,2021-07-17,17:20:00,7,1.6828,0.00100968,deep,17/07/2021 
12080,2021-07-17,17:30:00,4,0.9616,0.00057696,deep,17/07/2021 
12080,2021-07-17,17:40:00,2,0.4808,0.00028848,deep,17/07/2021 
12080,2021-07-17,17:50:00,3,0.7212,0.00043272,deep,17/07/2021 
12080,2021-07-17,18:00:00,2,0.4808,0.00028848,deep,17/07/2021 
12080,2021-07-17,18:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,18:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,18:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,18:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,18:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,19:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,19:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,19:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,19:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,19:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,19:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,20:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,20:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,20:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,20:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,20:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,20:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,21:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,21:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,21:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,21:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,21:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,21:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,22:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,22:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,22:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,22:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,22:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,22:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,23:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,23:10:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,23:20:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,23:30:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,23:40:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,23:50:00,0,0,0,deep,17/07/2021 
12080,2021-07-17,24:00:00,0,0,0,deep,17/07/2021 
12080,2021-07-18,0:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,0:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,0:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,0:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,0:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,1:00:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,1:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,1:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,1:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,1:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,1:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,2:00:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,2:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,2:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,2:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,2:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,2:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,3:00:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,3:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,3:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,3:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,3:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,3:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,4:00:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,4:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,4:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,4:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,4:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,4:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,5:00:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,5:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,5:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,5:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,5:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,5:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,6:00:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,6:10:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,6:20:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,6:30:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,6:40:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,6:50:00,0,0,0,deep,18/07/2021 
12080,2021-07-18,7:00:00,2,0.4808,0.00028848,deep,18/07/2021 
12080,2021-07-18,7:10:00,4,0.9616,0.00057696,deep,18/07/2021 
12080,2021-07-18,7:20:00,7,1.6828,0.00100968,deep,18/07/2021 
12080,2021-07-18,7:30:00,10,2.404,0.0014424,deep,18/07/2021 
12080,2021-07-18,7:40:00,13,3.1252,0.00187512,deep,18/07/2021 
12080,2021-07-18,7:50:00,15,3.606,0.0021636,deep,18/07/2021 
12080,2021-07-18,8:00:00,20,4.808,0.0028848,deep,18/07/2021 
12080,2021-07-18,8:10:00,23,5.5292,0.00331752,deep,18/07/2021 
12080,2021-07-18,8:20:00,28,6.7312,0.00403872,deep,18/07/2021 
12080,2021-07-18,8:30:00,31,7.4524,0.00447144,deep,18/07/2021 
12080,2021-07-18,8:40:00,36,8.6544,0.00519264,deep,18/07/2021 
12080,2021-07-18,8:50:00,42,10.0968,0.00605808,deep,18/07/2021 
12080,2021-07-18,9:00:00,44,10.5776,0.00634656,deep,18/07/2021 
12080,2021-07-18,9:10:00,49,11.7796,0.00706776,deep,18/07/2021 
12080,2021-07-18,9:20:00,61,14.6644,0.00879864,deep,18/07/2021 
12080,2021-07-18,9:30:00,60,14.424,0.0086544,deep,18/07/2021 
12080,2021-07-18,9:40:00,71,17.0684,0.01024104,deep,18/07/2021 
12080,2021-07-18,9:50:00,79,18.9916,0.01139496,deep,18/07/2021 
12080,2021-07-18,10:00:00,86,20.6744,0.01240464,deep,18/07/2021 
12080,2021-07-18,10:10:00,90,21.636,0.0129816,deep,18/07/2021 
12080,2021-07-18,10:20:00,94,22.5976,0.01355856,deep,18/07/2021 
12080,2021-07-18,10:30:00,96,23.0784,0.01384704,deep,18/07/2021 
12080,2021-07-18,10:40:00,99,23.7996,0.01427976,deep,18/07/2021 
12080,2021-07-18,10:50:00,101,24.2804,0.01456824,deep,18/07/2021 
12080,2021-07-18,11:00:00,106,25.4824,0.01528944,deep,18/07/2021 
12080,2021-07-18,11:10:00,106,25.4824,0.01528944,deep,18/07/2021 
12080,2021-07-18,11:20:00,106,25.4824,0.01528944,deep,18/07/2021 
12080,2021-07-18,11:30:00,108,25.9632,0.01557792,deep,18/07/2021 
12080,2021-07-18,11:40:00,111,26.6844,0.01601064,deep,18/07/2021 
12080,2021-07-18,11:50:00,111,26.6844,0.01601064,deep,18/07/2021 
12080,2021-07-18,12:00:00,115,27.646,0.0165876,deep,18/07/2021 
12080,2021-07-18,12:10:00,117,28.1268,0.01687608,deep,18/07/2021 
12080,2021-07-18,12:20:00,117,28.1268,0.01687608,deep,18/07/2021 
12080,2021-07-18,12:30:00,118,28.3672,0.01702032,deep,18/07/2021 
12080,2021-07-18,12:40:00,119,28.6076,0.01716456,deep,18/07/2021 
12080,2021-07-18,12:50:00,118,28.3672,0.01702032,deep,18/07/2021 
12080,2021-07-18,13:00:00,119,28.6076,0.01716456,deep,18/07/2021 
12080,2021-07-18,13:10:00,116,27.8864,0.01673184,deep,18/07/2021 
12080,2021-07-18,13:20:00,112,26.9248,0.01615488,deep,18/07/2021 
12080,2021-07-18,13:30:00,115,27.646,0.0165876,deep,18/07/2021 
12080,2021-07-18,13:40:00,112,26.9248,0.01615488,deep,18/07/2021 
12080,2021-07-18,13:50:00,106,25.4824,0.01528944,deep,18/07/2021 
12080,2021-07-18,14:00:00,73,17.5492,0.01052952,deep,18/07/2021 
12080,2021-07-18,14:10:00,35,8.414,0.0050484,deep,18/07/2021 
12080,2021-07-18,14:20:00,37,8.8948,0.00533688,deep,18/07/2021 
12080,2021-07-18,14:30:00,34,8.1736,0.00490416,deep,18/07/2021 
12080,2021-07-18,14:40:00,28,6.7312,0.00403872,deep,18/07/2021 
12080,2021-07-18,14:50:00,27,6.4908,0.00389448,deep,18/07/2021 
12080,2021-07-18,15:00:00,24,5.7696,0.00346176,deep,18/07/2021 
12080,2021-07-18,15:10:00,24,5.7696,0.00346176,deep,18/07/2021 
12080,2021-07-18,15:20:00,23,5.5292,0.00331752,deep,18/07/2021 
